mnis_id,member,employer,role,nature_of_business,address,row_type,date_display,earnings,hours,rate_display
4108,Sir Gavin Williamson,Odysight AI,Consultant,,"USA Office, 112 North Curry Street, Carson City, Nevada, 897703",ongoing,15 Sep 2025 – ongoing,27597.54,209.8,"£4,000/monthly · 7h/weekly"
4108,Sir Gavin Williamson,RTC Education Ltd,Adviser,A provider of undergraduate and postgraduate education programmes to UK and international students.,"153 Great Titchfield Street, London W1W 5BD",ongoing,21 Feb 2023 – ongoing,104312.11,139.1,"£60,000/yearly · 80h/yearly (paid quarterly)"
4110,Dame Karen Bradley,Political Engagement Limited,Member of the Advisory Board of the House Magazine,,"11th Floor, Millbank Tower, 21-24 Millbank, London SW1P 4QP",adhoc,18 Mar 2026,150.0,1.0,
4110,Dame Karen Bradley,Political Engagement Limited,Member of the Advisory Board of the House Magazine,,"11th Floor, Millbank Tower, 21-24 Millbank, London SW1P 4QP",adhoc,25 Feb 2026,150.0,1.0,
4110,Dame Karen Bradley,Political Engagement Limited,Member of the Advisory Board of the House Magazine,,"11th Floor, Millbank Tower, 21-24 Millbank, London SW1P 4QP",adhoc,17 Dec 2025,150.0,1.0,
4110,Dame Karen Bradley,Political Engagement Limited,Member of the Advisory Board of the House Magazine,,"11th Floor, Millbank Tower, 21-24 Millbank, London SW1P 4QP",adhoc,16 Jul 2025,150.0,1.0,
4110,Dame Karen Bradley,Political Engagement Limited,Member of the Advisory Board of the House Magazine,,"11th Floor, Millbank Tower, 21-24 Millbank, London SW1P 4QP",adhoc,23 Apr 2025,150.0,1.0,
4110,Dame Karen Bradley,Political Engagement Limited,Member of the Advisory Board of the House Magazine,,"11th Floor, Millbank Tower, 21-24 Millbank, London SW1P 4QP",adhoc,19 Mar 2025,150.0,1.0,
4110,Dame Karen Bradley,Political Engagement Limited,Member of the Advisory Board of the House Magazine,,"11th Floor, Millbank Tower, 21-24 Millbank, London SW1P 4QP",adhoc,26 Feb 2025,150.0,1.0,
4110,Dame Karen Bradley,Political Engagement Limited,Member of the Advisory Board of the House Magazine,,"11th Floor, Millbank Tower, 21-24 Millbank, London SW1P 4QP",adhoc,20 Nov 2024,150.0,1.0,
4110,Dame Karen Bradley,Political Engagement Limited,Member of the Advisory Board of the House Magazine,,"11th Floor, Millbank Tower, 21-24 Millbank, London SW1P 4QP",adhoc,23 Oct 2024,150.0,1.0,
4118,Sir Julian Smith,International Finance Facility for Education,Chair,IFFED is a Geneva-based foundation providing a financing engine for global education.,"Route de Chene 30A, c/o L&S Trust Services SA, 1208 Geneve",adhoc,14 Jan 2026,489.2,0.0,
4118,Sir Julian Smith,International Finance Facility for Education,Chair,IFFED is a Geneva-based foundation providing a financing engine for global education.,"Route de Chene 30A, c/o L&S Trust Services SA, 1208 Geneve",adhoc,17 Dec 2025,1049.41,0.0,
4118,Sir Julian Smith,International Finance Facility for Education,Chair,IFFED is a Geneva-based foundation providing a financing engine for global education.,"Route de Chene 30A, c/o L&S Trust Services SA, 1208 Geneve",adhoc,8 Dec 2025,385.51,0.0,
4118,Sir Julian Smith,International Finance Facility for Education,Chair,IFFED is a Geneva-based foundation providing a financing engine for global education.,"Route de Chene 30A, c/o L&S Trust Services SA, 1208 Geneve",adhoc,5 Nov 2025,1127.38,0.0,
4118,Sir Julian Smith,International Finance Facility for Education,Chair,IFFED is a Geneva-based foundation providing a financing engine for global education.,"Route de Chene 30A, c/o L&S Trust Services SA, 1208 Geneve",adhoc,17 Oct 2025,90.62,0.0,
4118,Sir Julian Smith,International Finance Facility for Education,Chair,IFFED is a Geneva-based foundation providing a financing engine for global education.,"Route de Chene 30A, c/o L&S Trust Services SA, 1208 Geneve",adhoc,1 Oct 2025,964.25,0.0,
4118,Sir Julian Smith,International Finance Facility for Education,Chair,IFFED is a Geneva-based foundation providing a financing engine for global education.,"Route de Chene 30A, c/o L&S Trust Services SA, 1208 Geneve",adhoc,24 Sep 2025,9610.55,99.0,
4118,Sir Julian Smith,International Finance Facility for Education,Chair,IFFED is a Geneva-based foundation providing a financing engine for global education.,"Route de Chene 30A, c/o L&S Trust Services SA, 1208 Geneve",adhoc,9 Jul 2025,1465.02,0.0,
4320,Robert Jenrick,Telegraph Media Group Holdings Limited,Writing articles,Newspaper,"111, Buckingham Palace Road, London SW1W 0DT",adhoc,28 Sep 2025,7500.0,15.0,
4320,Robert Jenrick,Telegraph Media Group Holdings Limited,Writing articles,Newspaper,"111, Buckingham Palace Road, London SW1W 0DT",adhoc,27 Aug 2025,4200.0,16.0,
4320,Robert Jenrick,Telegraph Media Group Holdings Limited,Writing articles,Newspaper,"111, Buckingham Palace Road, London SW1W 0DT",adhoc,27 Mar 2025,7500.0,15.0,
4356,Angela Rayner,Signum Global Advisors LLP,Speaking engagement,,"78-79 Pall Mall, London, SW1Y 5ES",adhoc,20 Mar 2026,10000.0,1.0,
4356,Angela Rayner,Chartwell Speakers,Speaking engagement,Speaker agency,"WeWork, Colonnade Walk, 123 Buckingham Palace Road, London, SW1W 9SH",adhoc,10 Mar 2026,10000.0,2.0,
4356,Angela Rayner,JLA Speakers Ltd,Speaking engagement,Speaking bureau,"14 Berners Street, London W1T 3LJ",adhoc,13 Feb 2026,19000.0,5.5,
4366,Sir James Cleverly,BOKA Capital Ltd,Senior Adviser,Technology investment firm,"Devonshire House, 1 Mayfair Place, London W1J 8AJ",ongoing,2 Jan 2026 – ongoing,14379.19,100.9,"£52,000/yearly · 7h/weekly (paid monthly)"
4366,Sir James Cleverly,JLA Speakers Ltd,Speaking engagements,Speaking agency,"14 Berners Street, London W1T 3LJ",adhoc,19 Dec 2025,5950.0,8.0,
4366,Sir James Cleverly,JLA Speakers Ltd,Speaking engagements,Speaking agency,"14 Berners Street, London W1T 3LJ",adhoc,5 Dec 2025,6800.0,7.0,
4366,Sir James Cleverly,JLA Speakers Ltd,Speaking engagements,Speaking agency,"14 Berners Street, London W1T 3LJ",adhoc,3 Oct 2025,5950.0,12.0,
4366,Sir James Cleverly,JLA Speakers Ltd,Speaking engagements,Speaking agency,"14 Berners Street, London W1T 3LJ",adhoc,3 Oct 2025,11900.0,18.0,
4366,Sir James Cleverly,JLA Speakers Ltd,Speaking engagements,Speaking agency,"14 Berners Street, London W1T 3LJ",adhoc,8 Aug 2025,12750.0,20.0,
4366,Sir James Cleverly,JLA Speakers Ltd,Speaking engagements,Speaking agency,"14 Berners Street, London W1T 3LJ",adhoc,17 Jul 2025,8500.0,12.0,
4366,Sir James Cleverly,JLA Speakers Ltd,Speaking engagements,Speaking agency,"14 Berners Street, London W1T 3LJ",adhoc,21 May 2025,21250.0,30.0,
4366,Sir James Cleverly,JLA Speakers Ltd,Speaking engagements,Speaking agency,"14 Berners Street, London W1T 3LJ",adhoc,21 May 2025,7267.5,12.0,
4370,Jess Phillips,Public Lending Right,Library copyright fees,,"British Library, Boston Spa, Wetherby LS23 7BQ",adhoc,12 Feb 2026,365.92,0.0,
4370,Jess Phillips,Guardian News & Media Ltd,Writing articles,,"Kings Place, 90 York Way, London N1P 2AP",adhoc,16 Oct 2025,600.0,0.0,
4370,Jess Phillips,Guardian News & Media Ltd,Writing articles,,"Kings Place, 90 York Way, London N1P 2AP",adhoc,16 Oct 2025,600.0,0.0,
4370,Jess Phillips,United Agents,Writing books,,"Lexington House, 12-26 Lexington St, Soho, London W1F 0LE",adhoc,31 Jul 2025,12300.0,0.0,
4370,Jess Phillips,United Agents,Writing books,,"Lexington House, 12-26 Lexington St, Soho, London W1F 0LE",adhoc,13 Nov 2024,27675.0,0.0,
4370,Jess Phillips,News UK & Ireland,Broadcast appearances,,"1 London Bridge St, London SE1 9GF",adhoc,1 Oct 2024,2460.0,2.0,
4370,Jess Phillips,United Agents,Writing books,,"Lexington House, 12-26 Lexington St, Soho, London W1F 0LE",adhoc,20 Sep 2024,11425.0,0.0,
4370,Jess Phillips,News UK & Ireland,Broadcast appearances,,"1 London Bridge St, London SE1 9GF",adhoc,21 Aug 2024,1938.0,5.0,
4370,Jess Phillips,News UK & Ireland,Broadcast appearances,,"1 London Bridge St, London SE1 9GF",adhoc,26 Jul 2024,1394.0,1.0,
4409,Naz Shah,"A M Heath & Company Limited,",Writing a book,Literary Agency,"6 Warwick Court, London WC1R 5DJ",adhoc,24 Mar 2026,820.0,14.0,
4409,Naz Shah,"A M Heath & Company Limited,",Writing a book,Literary Agency,"6 Warwick Court, London WC1R 5DJ",adhoc,28 Feb 2026,9225.0,75.0,
4409,Naz Shah,"A M Heath & Company Limited,",Writing a book,Literary Agency,"6 Warwick Court, London WC1R 5DJ",adhoc,4 Nov 2025,8225.0,40.0,
4409,Naz Shah,"A M Heath & Company Limited,",Writing a book,Literary Agency,"6 Warwick Court, London WC1R 5DJ",adhoc,10 Sep 2024,9225.0,80.0,
4434,Stephen Gethins,"School of International Relations, University of St Andrews",Professor of International Relations,Some limited teaching and research activities as part of the School's overall work.,"The Arts Faculty Building, the Scores, St Andrews, KY16 9AX",ongoing,1 Nov 2024 – ongoing,13731.04,208.2,£792/monthly · 12h/monthly (This is payment is for work undertaken at the School of I...)
4434,Stephen Gethins,University of St Andrews,"Professor of International Relations, School of International Relations, and Assistant Vice-Principal International, University of St Andrews",University,"North Street, St Andrews",adhoc,30 Oct 2024,1131.22,20.0,
4434,Stephen Gethins,University of St Andrews,"Professor of International Relations, School of International Relations, and Assistant Vice-Principal International, University of St Andrews",University,"North Street, St Andrews",adhoc,27 Sep 2024,1141.22,25.0,
4434,Stephen Gethins,University of St Andrews,"Professor of International Relations, School of International Relations, and Assistant Vice-Principal International, University of St Andrews",University,"North Street, St Andrews",adhoc,29 Aug 2024,1658.16,30.0,
4434,Stephen Gethins,University of St Andrews,"Professor of International Relations, School of International Relations, and Assistant Vice-Principal International, University of St Andrews",University,"North Street, St Andrews",adhoc,30 Jul 2024,4411.79,0.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,13 Mar 2026,10000.0,20.0,
4441,Sir Oliver Dowden,Francisco Partners Management LP,Strategy Adviser,Global technology investment firm,"1 Letterman Drive, Building C, Suite 410, San Francisco, California 94129",adhoc,13 Mar 2026,12500.0,20.0,
4441,Sir Oliver Dowden,Caxton Associates LLP,Strategy Adviser,Global Macro Hedge Fund,"20 Carlton House Terrace, 2nd Floor, London, SW1Y 5AN",adhoc,9 Mar 2026,15000.0,30.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,6 Feb 2026,10000.0,20.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,12 Jan 2026,10000.0,20.0,
4441,Sir Oliver Dowden,Francisco Partners Management LP,Strategy Adviser,Global technology investment firm,"1 Letterman Drive, Building C, Suite 410, San Francisco, California 94129",adhoc,2 Jan 2026,35000.0,56.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,15 Dec 2025,10000.0,20.0,
4441,Sir Oliver Dowden,Caxton Associates LLP,Strategy Adviser,Global Macro Hedge Fund,"20 Carlton House Terrace, 2nd Floor, London, SW1Y 5AN",adhoc,17 Nov 2025,15000.0,30.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,17 Nov 2025,10000.0,20.0,
4441,Sir Oliver Dowden,Francisco Partners Management LP,Strategy Adviser,Global technology investment firm,"1 Letterman Drive, Building C, Suite 410, San Francisco, California 94129",adhoc,8 Oct 2025,25000.0,40.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,3 Oct 2025,10000.0,20.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,8 Sep 2025,10000.0,20.0,
4441,Sir Oliver Dowden,Caxton Associates LLP,Strategy Adviser,Global Macro Hedge Fund,"20 Carlton House Terrace, 2nd Floor, London, SW1Y 5AN",adhoc,26 Aug 2025,15000.0,30.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,26 Aug 2025,10000.0,20.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,21 Jul 2025,10000.0,20.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,6 Jun 2025,10000.0,20.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,8 May 2025,10000.0,20.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,17 Apr 2025,10000.0,20.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,14 Mar 2025,10000.0,20.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,6 Feb 2025,10000.0,20.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,17 Jan 2025,10000.0,20.0,
4441,Sir Oliver Dowden,Pierce Protocols Limited trading as Heni,Strategy Adviser,an international art services business,"126-134 Baker Street, London W1U 6UE",adhoc,20 Dec 2024,10000.0,20.0,
4441,Sir Oliver Dowden,Caxton Associates LLP,Strategy Adviser,Global Macro Hedge Fund,"20 Carlton House Terrace, 2nd Floor, London, SW1Y 5AN",adhoc,8 Nov 2024,60000.0,120.0,
4449,Anna Turley,IPSA,Office of Conor McGinn MP,,"85 Strand, Marylebone WC2R 0DW",adhoc,31 Jul 2024,2950.35,7.5,
4462,Tom Tugendhat,"Dow Jones & Company, Inc.",Writing articles,Publishing,"1211 Avenue of the Americas, New York",adhoc,1 Apr 2026,375.0,2.0,
4462,Tom Tugendhat,News Corp UK & Ireland Limited,Writing,Journalism,"1 London Bridge Street, London, SE1 9GF",adhoc,25 Mar 2026,200.0,2.0,
4462,Tom Tugendhat,News Corp UK & Ireland Limited,Writing,Journalism,"1 London Bridge Street, London, SE1 9GF",adhoc,25 Mar 2026,500.0,3.0,
4462,Tom Tugendhat,Daily Mail,Writing an article,Newspaper,"Northcliffe House, 2 Derry Street, Kensington, London W8 5TT",adhoc,12 Mar 2026,600.0,3.0,
4462,Tom Tugendhat,"Dow Jones & Company, Inc.",Writing articles,Publishing,"1211 Avenue of the Americas, New York",adhoc,9 Mar 2026,185.0,2.0,
4462,Tom Tugendhat,The London Standard,Writing articles,Newspaper,"Alphabeta, 14-18 Finsbury Square, London EC2A 1AH",adhoc,4 Mar 2026,500.0,2.0,
4462,Tom Tugendhat,Tiempo Company,Writing articles,News organisation,"399 Boylston Street, 6th Floor, Boston, MA 02116",adhoc,5 Feb 2026,1767.24,7.5,
4462,Tom Tugendhat,Observer Research Foundation Middle East,Advisor,Think tank,"12.03 Convention Tower, Dubai World Trade Centre, Dubai, United Arab Emirates",ongoing,31 Jan 2026 – ongoing,7257.08,20.6,"£3,068/monthly · 2h/weekly (Payment of $50,000 annually, paid monthly. The value is c...)"
4462,Tom Tugendhat,News Corp UK & Ireland Limited,Writing,Journalism,"1 London Bridge Street, London, SE1 9GF",adhoc,22 Dec 2025,500.0,3.0,
4462,Tom Tugendhat,Telegraph Media Group Limited,Writing articles,Newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,19 Dec 2025,250.0,2.0,
4462,Tom Tugendhat,Telegraph Media Group Limited,Writing articles,Newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,19 Dec 2025,250.0,2.0,
4462,Tom Tugendhat,Telegraph Media Group Limited,Writing articles,Newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,19 Dec 2025,250.0,2.0,
4462,Tom Tugendhat,Spoken Ltd,Public speaking,Speaking bureau,"Somerset House, Strand, London WC2R 1LA",adhoc,11 Dec 2025,3200.0,7.0,
4462,Tom Tugendhat,News Corp UK & Ireland Limited,Writing,Journalism,"1 London Bridge Street, London, SE1 9GF",adhoc,24 Nov 2025,500.0,1.0,
4462,Tom Tugendhat,Telegraph Media Group Limited,Writing articles,Newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,13 Oct 2025,250.0,3.0,
4462,Tom Tugendhat,Sulnox Group Plc,Member of the advisory board,Environmental science and technology company,"10-12 Orange Street, London, England, WC2H 7DQ",adhoc,14 Jul 2025,2517.02,5.5,
4462,Tom Tugendhat,Spoken Ltd,Public speaking,Speaking bureau,"Somerset House, Strand, London WC2R 1LA",adhoc,30 May 2025,800.0,3.0,
4462,Tom Tugendhat,Telegraph Media Group Limited,Writing articles,Newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,6 May 2025,255.0,2.0,
4462,Tom Tugendhat,Daily Mail,Writing an article,Newspaper,"Northcliffe House, 2 Derry Street, Kensington, London W8 5TT",adhoc,15 Apr 2025,500.0,1.0,
4462,Tom Tugendhat,YPO United Mosaic Inc,Speaking,"Non-profit organisation, education","191 North Wacker Drive,  Chicago IL, 60606",adhoc,1 Apr 2025,3700.0,2.0,
4462,Tom Tugendhat,Spoken Ltd,Public speaking,Speaking bureau,"Somerset House, Strand, London WC2R 1LA",adhoc,28 Mar 2025,8000.0,1.0,
4462,Tom Tugendhat,News Corp UK & Ireland Limited,Writing,Journalism,"1 London Bridge Street, London, SE1 9GF",adhoc,25 Feb 2025,1500.0,4.0,
4462,Tom Tugendhat,Telegraph Media Group Limited,Writing articles,Newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,4 Feb 2025,255.0,3.0,
4462,Tom Tugendhat,Telegraph Media Group Limited,Writing articles,Newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,4 Feb 2025,255.0,3.0,
4462,Tom Tugendhat,News Corp UK & Ireland Limited,Writing,Journalism,"1 London Bridge Street, London, SE1 9GF",adhoc,23 Jan 2025,300.0,1.0,
4462,Tom Tugendhat,Sulnox Group Plc,Member of the advisory board,Environmental science and technology company,"10-12 Orange Street, London, England, WC2H 7DQ",ongoing,17 Jul 2024 – ongoing,60848.73,208.6,"£8,750/quarterly · 10h/monthly ((payment will be made at the end of each quarter))"
4473,Louise Haigh,"Have I Got News For You, Series 70",Guest Panellist,Production Company,"Hat Trick Productions, 33 Oval Road, London NW1 7EA",adhoc,31 Oct 2025,1500.0,5.0,
4474,Kevin Hollinrake,Together Financial Services Ltd,Speaking Engagement,Financial Services,"Lake View, Lake Side, Cheadle SK8 3GW",adhoc,18 Mar 2025,5000.0,0.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,17 Mar 2026,2250.0,9.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,7 Jan 2026,3000.0,12.0,
4475,Suella Braverman,Global Radio Services Ltd,Guest contributor to radio show,Media company/ radio broadcaster,"30, Leicester Square, London WC2H 7LA",adhoc,23 Dec 2025,750.0,3.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,23 Dec 2025,750.0,3.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,9 Dec 2025,3000.0,12.0,
4475,Suella Braverman,Global Radio Services Ltd,Guest contributor to radio show,Media company/ radio broadcaster,"30, Leicester Square, London WC2H 7LA",adhoc,25 Nov 2025,750.0,3.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,28 Oct 2025,2250.0,9.0,
4475,Suella Braverman,Global Radio Services Ltd,Guest contributor to radio show,Media company/ radio broadcaster,"30, Leicester Square, London WC2H 7LA",adhoc,24 Oct 2025,750.0,3.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,30 Sep 2025,2250.0,10.0,
4475,Suella Braverman,Global Radio Services Ltd,Guest contributor to radio show,Media company/ radio broadcaster,"30, Leicester Square, London WC2H 7LA",adhoc,25 Sep 2025,1500.0,6.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,2 Sep 2025,1500.0,7.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,19 Aug 2025,3750.0,15.0,
4475,Suella Braverman,Global Radio Services Ltd,Guest contributor to radio show,Media company/ radio broadcaster,"30, Leicester Square, London WC2H 7LA",adhoc,25 Jul 2025,750.0,4.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,8 Jul 2025,2250.0,9.0,
4475,Suella Braverman,Global Radio Services Ltd,Guest contributor to radio show,Media company/ radio broadcaster,"30, Leicester Square, London WC2H 7LA",adhoc,25 Jun 2025,1500.0,7.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,10 Jun 2025,2250.0,9.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,27 May 2025,1500.0,6.0,
4475,Suella Braverman,Coulthwaite Group Pte Ltd (trading as CWG Speakers),Speaking engagements,,"21 Woodlands Close, #08- 44, Primz Bizhub Singapore 737854",adhoc,23 May 2025,29175.75,18.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,29 Apr 2025,750.0,4.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,15 Apr 2025,2250.0,8.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,1 Apr 2025,1500.0,6.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,4 Mar 2025,2250.0,9.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,18 Feb 2025,2250.0,9.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,4 Feb 2025,4500.0,15.0,
4475,Suella Braverman,Global Radio Services Ltd,Guest contributor to radio show,Media company/ radio broadcaster,"30, Leicester Square, London WC2H 7LA",adhoc,24 Jan 2025,1000.0,5.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,7 Jan 2025,750.0,3.0,
4475,Suella Braverman,Coulthwaite Group Pte Ltd (trading as CWG Speakers),Speaking engagements,,"21 Woodlands Close, #08- 44, Primz Bizhub Singapore 737854",adhoc,27 Dec 2024,3649.04,48.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,10 Dec 2024,1500.0,6.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,26 Nov 2024,750.0,3.0,
4475,Suella Braverman,Coulthwaite Group Pte Ltd (trading as CWG Speakers),Speaking engagements,,"21 Woodlands Close, #08- 44, Primz Bizhub Singapore 737854",adhoc,19 Nov 2024,3439.92,9.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,12 Nov 2024,750.0,3.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,29 Oct 2024,3000.0,12.0,
4475,Suella Braverman,Telegraph Media Group Holdings Ltd,Writing articles,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,1 Oct 2024,1500.0,6.0,
4475,Suella Braverman,Global Radio Services Ltd,Guest contributor to radio show,Media company/ radio broadcaster,"30, Leicester Square, London WC2H 7LA",adhoc,25 Sep 2024,1000.0,4.0,
4475,Suella Braverman,Telegraph Media Group Ltd,Writing articles,,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,3 Sep 2024,1500.0,6.0,
4475,Suella Braverman,Global Radio Services Ltd,Guest contributor to radio show,Media company/ radio broadcaster,"30, Leicester Square, London WC2H 7LA",adhoc,23 Aug 2024,1000.0,3.0,
4475,Suella Braverman,Telegraph Media Group Ltd,Writing articles,,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,20 Aug 2024,750.0,3.0,
4475,Suella Braverman,Telegraph Media Group Ltd,Writing articles,,"111 Buckingham Palace Road, London SW1W 0DT",adhoc,23 Jul 2024,1500.0,5.0,
4479,Nick Thomas-Symonds,The Wylie Agency (UK) Ltd,Royalties for books,,"17 Bedford Square, London WC1B 3JA",adhoc,25 Nov 2025,529.27,0.0,
4479,Nick Thomas-Symonds,The Wylie Agency (UK) Ltd,Royalties for books,,"17 Bedford Square, London WC1B 3JA",adhoc,29 Jul 2025,946.34,0.0,
4479,Nick Thomas-Symonds,The Wylie Agency (UK) Ltd,Royalties for books,,"17 Bedford Square, London WC1B 3JA",adhoc,30 Apr 2025,515.35,0.0,
4479,Nick Thomas-Symonds,The Wylie Agency (UK) Ltd,Royalties for books,,"17 Bedford Square, London WC1B 3JA",adhoc,30 Apr 2025,97.61,0.0,
4479,Nick Thomas-Symonds,The Wylie Agency (UK) Ltd,Royalties for books,,"17 Bedford Square, London WC1B 3JA",adhoc,30 Oct 2024,2059.1,0.0,
4479,Nick Thomas-Symonds,The Wylie Agency (UK) Ltd,Royalties for books,,"17 Bedford Square, London WC1B 3JA",adhoc,24 Jul 2024,1018.52,0.0,
4480,Carolyn Harris,ITN,Political panellist - TV,TV Channel,"200 Grays Inn Road, London WC1X 8XZ",adhoc,10 Apr 2026,270.0,6.5,
4480,Carolyn Harris,ITN,Political panellist - TV,TV Channel,"200 Grays Inn Road, London WC1X 8XZ",adhoc,20 Mar 2026,300.0,7.0,
4480,Carolyn Harris,ITN,Political panellist - TV,TV Channel,"200 Grays Inn Road, London WC1X 8XZ",adhoc,6 Feb 2026,300.0,7.0,
4480,Carolyn Harris,ITN,Political panellist - TV,TV Channel,"200 Grays Inn Road, London WC1X 8XZ",adhoc,5 Dec 2025,300.0,7.0,
